2026-07-13 20:18:52 MainThread INFO Discovered 13 campuses: Bega Valley Campus, Class conducted at a non UOW campus, Innovation Campus, On Campus Subject Delivered Online, Pre Recorded Activity, Shoalhaven Campus, Southern Highlands Campus, Sydney CBD Campus, UOW College Wollongong, UOW Eurobodalla Campus, UOW Liverpool, UOW Sutherland, Wollongong Campus
2026-07-13 20:18:52 MainThread INFO Bega Valley Campus: 9 rooms found.
2026-07-13 20:18:53 MainThread INFO Class conducted at a non UOW campus: 12 rooms found.
2026-07-13 20:18:53 MainThread INFO Innovation Campus: 6 rooms found.
2026-07-13 20:18:54 MainThread INFO On Campus Subject Delivered Online: 114 rooms found.
2026-07-13 20:18:54 MainThread INFO Pre Recorded Activity: 38 rooms found.
2026-07-13 20:18:54 MainThread INFO Shoalhaven Campus: 22 rooms found.
2026-07-13 20:18:55 MainThread INFO Southern Highlands Campus: 4 rooms found.
2026-07-13 20:18:55 MainThread INFO Sydney CBD Campus: 14 rooms found.
2026-07-13 20:18:56 MainThread INFO UOW College Wollongong: 24 rooms found.
2026-07-13 20:18:56 MainThread INFO UOW Eurobodalla Campus: 8 rooms found.
2026-07-13 20:18:56 MainThread INFO UOW Liverpool: 31 rooms found.
2026-07-13 20:18:57 MainThread INFO UOW Sutherland: 8 rooms found.
2026-07-13 20:18:57 MainThread INFO Wollongong Campus: 270 rooms found.
2026-07-13 20:20:10 worker-12 WARNING [Wollongong Campus/6-315] all-weeks request errored (attempt 1/5) - requeuing, refreshing session state
2026-07-13 20:20:10 worker-21 INFO [Wollongong Campus/41-326] 16 entries, 318 rows written
2026-07-13 20:20:10 worker-10 INFO [Wollongong Campus/41-G03A] 7 entries, 189 rows written
2026-07-13 20:20:10 worker-1 INFO [Wollongong Campus/41-261E] 72 entries, 647 rows written
2026-07-13 20:20:11 worker-7 INFO [Wollongong Campus/41-340] 36 entries, 355 rows written
2026-07-13 20:20:12 worker-2 INFO [Wollongong Campus/41-261H] 52 entries, 438 rows written
2026-07-13 20:20:12 worker-8 INFO [Wollongong Campus/41-261F] 78 entries, 680 rows written
2026-07-13 20:20:13 worker-20 INFO [Wollongong Campus/43-104] 69 entries, 568 rows written
2026-07-13 20:20:14 worker-13 INFO [Wollongong Campus/43-204] 35 entries, 214 rows written
2026-07-13 20:20:15 worker-22 INFO [Wollongong Campus/41-G65] 62 entries, 782 rows written
2026-07-13 20:20:15 worker-26 INFO [Wollongong Campus/43-201] 19 entries, 139 rows written
2026-07-13 20:20:15 worker-11 INFO [Wollongong Campus/41-G74] 71 entries, 533 rows written
2026-07-13 20:20:15 worker-25 INFO [Wollongong Campus/43-G05] 52 entries, 227 rows written
2026-07-13 20:20:15 worker-27 INFO [Wollongong Campus/43-101] 77 entries, 525 rows written
2026-07-13 20:20:15 worker-28 INFO [Wollongong Campus/43-G02] 95 entries, 651 rows written
2026-07-13 20:20:15 worker-15 INFO [Wollongong Campus/4-G28] 19 entries, 57 rows written
2026-07-13 20:20:15 worker-4 INFO [Wollongong Campus/43-G06] 57 entries, 260 rows written
2026-07-13 20:20:15 worker-6 INFO [Wollongong Campus/4-G29] 25 entries, 67 rows written
2026-07-13 20:20:15 worker-18 INFO [Wollongong Campus/6-115] 11 entries, 65 rows written
2026-07-13 20:20:16 worker-23 INFO [Wollongong Campus/6-113] 25 entries, 185 rows written
2026-07-13 20:20:16 worker-30 INFO [Wollongong Campus/6-222] 50 entries, 371 rows written
2026-07-13 20:20:16 worker-16 INFO [Wollongong Campus/6-314] 28 entries, 472 rows written
2026-07-13 20:20:16 worker-19 INFO [Wollongong Campus/6-223] 65 entries, 520 rows written
2026-07-13 20:20:17 worker-31 INFO [Wollongong Campus/6-210] 108 entries, 630 rows written
2026-07-13 20:20:17 worker-0 INFO [Wollongong Campus/6-316] 92 entries, 1063 rows written
2026-07-13 20:20:17 worker-3 INFO [Wollongong Campus/4-G31] 119 entries, 657 rows written
2026-07-13 20:20:17 worker-17 INFO [Wollongong Campus/6-227] 103 entries, 871 rows written
2026-07-13 20:20:17 worker-21 INFO [Wollongong Campus/67-201] 122 entries, 1269 rows written
2026-07-13 20:20:17 worker-5 INFO [Wollongong Campus/67-104] 115 entries, 890 rows written
2026-07-13 20:20:17 worker-14 INFO [Wollongong Campus/67-102] 152 entries, 1279 rows written
2026-07-13 20:20:17 worker-9 INFO [Wollongong Campus/6-317] 121 entries, 1293 rows written
2026-07-13 20:20:17 worker-29 INFO [Wollongong Campus/67-107] 156 entries, 1132 rows written
2026-07-13 20:20:17 worker-7 INFO [Wollongong Campus/67-208] 92 entries, 1075 rows written
2026-07-13 20:20:17 worker-2 INFO [Wollongong Campus/67-209] 108 entries, 915 rows written
2026-07-13 20:20:18 worker-24 INFO [Wollongong Campus/67-101] 159 entries, 1424 rows written
2026-07-13 20:20:18 worker-10 INFO [Wollongong Campus/67-202] 138 entries, 1347 rows written
2026-07-13 20:20:18 worker-1 INFO [Wollongong Campus/67-203] 129 entries, 1472 rows written
2026-07-13 20:20:18 worker-12 INFO [Wollongong Campus/67-301] 107 entries, 1325 rows written
2026-07-13 20:20:18 worker-8 INFO [Wollongong Campus/67-302] 128 entries, 1365 rows written
2026-07-13 20:20:18 worker-26 INFO [Wollongong Campus/6-G12] 9 entries, 57 rows written
2026-07-13 20:20:18 worker-11 INFO [Wollongong Campus/6-G13] 22 entries, 130 rows written
2026-07-13 20:20:18 worker-25 INFO [Wollongong Campus/8-126] 5 entries, 21 rows written
2026-07-13 20:20:18 worker-22 INFO [Wollongong Campus/6-G09] 53 entries, 218 rows written
2026-07-13 20:20:18 worker-20 INFO [Wollongong Campus/67-FOYER] 77 entries, 649 rows written
2026-07-13 20:20:18 worker-18 INFO [Wollongong Campus/9-Sports Hub] 3 entries, 3 rows written
2026-07-13 20:20:18 worker-8 WARNING [UOW Liverpool/LP_400-106] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:18 worker-1 WARNING [Sydney CBD Campus/390-237] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:18 worker-4 INFO [Wollongong Campus/9-Sports Hub] 2 entries, 9 rows written
2026-07-13 20:20:18 worker-27 INFO [Wollongong Campus/8-G10] 46 entries, 361 rows written
2026-07-13 20:20:18 worker-13 INFO [Wollongong Campus/67-303] 128 entries, 1207 rows written
2026-07-13 20:20:18 worker-6 INFO [Wollongong Campus/9-Sports Hub] 19 entries, 70 rows written
2026-07-13 20:20:18 worker-23 INFO [Wollongong Campus/9-Sports Hub] 15 entries, 170 rows written
2026-07-13 20:20:18 worker-16 INFO [Wollongong Campus/Yarning Circle - TBA] 0 entries, 0 rows written
2026-07-13 20:20:18 worker-30 INFO [Wollongong Campus/9-Sports Hub] 6 entries, 32 rows written
2026-07-13 20:20:19 worker-20 WARNING [Wollongong Campus/19-2002] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:19 worker-15 INFO [Wollongong Campus/8-G24] 86 entries, 343 rows written
2026-07-13 20:20:19 worker-4 WARNING [Wollongong Campus/19-1064] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:19 worker-28 INFO [Wollongong Campus/8-G25] 79 entries, 747 rows written
2026-07-13 20:20:19 worker-13 WARNING [Wollongong Campus/19-2102] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:19 worker-3 INFO [On Campus Subject Delivered Online/Online] 0 entries, 0 rows written
2026-07-13 20:20:19 worker-27 WARNING [Wollongong Campus/19-2103] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:19 worker-25 WARNING [Wollongong Campus/19-2004] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:19 worker-19 INFO [On Campus Subject Delivered Online/Class Online] 27 entries, 194 rows written
2026-07-13 20:20:19 worker-0 INFO [On Campus Subject Delivered Online/Lecture Online] 17 entries, 172 rows written
2026-07-13 20:20:19 worker-5 INFO [On Campus Subject Delivered Online/Online] 0 entries, 0 rows written
2026-07-13 20:20:19 worker-17 INFO [On Campus Subject Delivered Online/Online] 0 entries, 0 rows written
2026-07-13 20:20:19 worker-22 WARNING [Wollongong Campus/19-2040] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:19 worker-21 INFO [On Campus Subject Delivered Online/Online] 0 entries, 0 rows written
2026-07-13 20:20:19 worker-14 INFO [On Campus Subject Delivered Online/Online Optional Room Available] 14 entries, 161 rows written
2026-07-13 20:20:19 worker-18 WARNING [Wollongong Campus/19-1001] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:19 worker-30 WARNING [Wollongong Campus/19-2001] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:19 worker-31 INFO [On Campus Subject Delivered Online/Class Online] 61 entries, 406 rows written
2026-07-13 20:20:19 worker-3 WARNING [Wollongong Campus/19-2106] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:19 worker-23 WARNING [Wollongong Campus/19-1084] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:19 worker-9 INFO [On Campus Subject Delivered Online/Online Optional Room Available] 7 entries, 77 rows written
2026-07-13 20:20:19 worker-29 INFO [On Campus Subject Delivered Online/Online Optional Room Available] 5 entries, 59 rows written
2026-07-13 20:20:19 worker-24 INFO [Pre Recorded Activity/Refer to Moodle] 20 entries, 223 rows written
2026-07-13 20:20:19 worker-7 INFO [Pre Recorded Activity/Refer to Moodle] 35 entries, 369 rows written
2026-07-13 20:20:19 worker-2 INFO [Pre Recorded Activity/Refer to Moodle] 36 entries, 374 rows written
2026-07-13 20:20:19 worker-26 INFO [UOW Liverpool/LP_400-506 & 400-507] 1 entries, 2 rows written
2026-07-13 20:20:19 worker-10 INFO [Pre Recorded Activity/Refer to Moodle] 23 entries, 243 rows written
2026-07-13 20:20:19 worker-11 INFO [UOW Liverpool/LP_400-316] 21 entries, 76 rows written
2026-07-13 20:20:19 worker-28 WARNING [Wollongong Campus/19-1056] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:19 worker-16 WARNING [Wollongong Campus/19-2114] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:19 worker-12 INFO [UOW Eurobodalla Campus/EU-G21] 7 entries, 66 rows written
2026-07-13 20:20:20 worker-15 WARNING [Wollongong Campus/19-2003] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:20 worker-0 WARNING [Wollongong Campus/19-1059] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:20 worker-19 WARNING [Wollongong Campus/19-1061] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:20 worker-17 WARNING [Wollongong Campus/19-2043] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:20 worker-5 WARNING [Wollongong Campus/19-2104] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:20 worker-21 WARNING [Wollongong Campus/19-2110] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:20 worker-14 WARNING [Wollongong Campus/19-1002] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:21 worker-31 WARNING [Wollongong Campus/19-1003] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:21 worker-1 WARNING [Wollongong Campus/19-1067] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:21 worker-26 WARNING [Wollongong Campus/19-1004] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:21 worker-7 INFO [Wollongong Campus/21-104] 24 entries, 199 rows written
2026-07-13 20:20:21 worker-24 WARNING [Wollongong Campus/24-101] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:21 worker-20 WARNING [Wollongong Campus/24-103] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:21 worker-9 WARNING [Wollongong Campus/19-1083] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:21 worker-11 WARNING [Wollongong Campus/24-G01] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:21 worker-12 WARNING [Wollongong Campus/24-102] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:21 worker-29 INFO [Wollongong Campus/21-229] 6 entries, 38 rows written
2026-07-13 20:20:21 worker-2 WARNING [Wollongong Campus/19-1098] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:22 worker-10 INFO [Wollongong Campus/21-228] 30 entries, 358 rows written
2026-07-13 20:20:22 worker-22 WARNING [Wollongong Campus/24-202] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:22 worker-27 WARNING [Wollongong Campus/24-G03] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:22 worker-4 WARNING [Wollongong Campus/24-105] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:23 worker-7 INFO [Wollongong Campus/25-168] 0 entries, 0 rows written
2026-07-13 20:20:23 worker-13 WARNING [Wollongong Campus/25-129d] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:23 worker-6 INFO [Wollongong Campus/17-109] 108 entries, 827 rows written
2026-07-13 20:20:23 worker-3 WARNING [Wollongong Campus/24-204] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:23 worker-25 WARNING [Wollongong Campus/25-129b] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:23 worker-8 WARNING [Wollongong Campus/24-G02] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:23 worker-18 WARNING [Wollongong Campus/24-104] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:23 worker-16 WARNING [Wollongong Campus/25-147] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:23 worker-15 WARNING [Wollongong Campus/25-161] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:23 worker-30 WARNING [Wollongong Campus/25A-G02] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:23 worker-1 WARNING [Wollongong Campus/25A-G04] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:23 worker-29 WARNING [Wollongong Campus/25-107] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:23 worker-10 WARNING [Wollongong Campus/25A-G01] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:24 worker-17 WARNING [Wollongong Campus/25-163] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:24 worker-21 WARNING [Wollongong Campus/25-149] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:24 worker-19 WARNING [Wollongong Campus/24-203] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:24 worker-0 WARNING [Wollongong Campus/25-129k] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:24 worker-5 WARNING [Wollongong Campus/25A-G03] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:24 worker-6 WARNING [Wollongong Campus/25-G34] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:24 worker-26 WARNING [Wollongong Campus/25-G23] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:24 worker-23 WARNING [Wollongong Campus/24-201] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:24 worker-9 WARNING [Wollongong Campus/25-G18] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:24 worker-20 WARNING [Wollongong Campus/25-G38] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:24 worker-31 WARNING [Wollongong Campus/25-G32] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:25 worker-7 WARNING [Wollongong Campus/25-G01] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:25 worker-24 WARNING [Wollongong Campus/25-G35] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:25 worker-14 WARNING [Wollongong Campus/25-128] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:25 worker-28 WARNING [Wollongong Campus/25-FOYER] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:25 worker-2 WARNING [Wollongong Campus/25-160] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:26 worker-11 WARNING [Wollongong Campus/25-G33] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:26 worker-12 WARNING [Wollongong Campus/25-150] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:26 worker-8 WARNING [Wollongong Campus/29-108] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:27 worker-4 WARNING [Wollongong Campus/25-153] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:27 worker-25 WARNING [Wollongong Campus/25-G09] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:27 worker-13 WARNING [Wollongong Campus/29-101] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:27 worker-27 WARNING [Wollongong Campus/25-159] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:28 worker-22 WARNING [Wollongong Campus/25-G05] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:28 worker-1 WARNING [Wollongong Campus/29-110] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:28 worker-3 WARNING [Wollongong Campus/29-201] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:28 worker-6 WARNING [Wollongong Campus/29-G05] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:28 worker-15 WARNING [Wollongong Campus/29-210] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:28 worker-19 WARNING [Wollongong Campus/29-217] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:29 worker-17 WARNING [Wollongong Campus/29-215] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:29 worker-0 WARNING [Wollongong Campus/29-214] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:29 worker-18 WARNING [Wollongong Campus/29-109] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:29 worker-31 WARNING [Wollongong Campus/29-302] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:29 worker-16 WARNING [Wollongong Campus/29-204] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:29 worker-20 WARNING [Wollongong Campus/29-G03] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:29 worker-30 WARNING [Wollongong Campus/25-G36] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:29 worker-29 WARNING [Wollongong Campus/29-202] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:29 worker-5 WARNING [Wollongong Campus/29-219] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:29 worker-10 WARNING [Wollongong Campus/29-220] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:29 worker-26 WARNING [Wollongong Campus/29-301] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:29 worker-23 WARNING [Wollongong Campus/29-G08] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:29 worker-21 WARNING [Wollongong Campus/29-G07] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:29 worker-14 WARNING [Wollongong Campus/29-218] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:30 worker-24 WARNING [Wollongong Campus/29-G04 & Foyer] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:30 worker-7 WARNING [Wollongong Campus/29-G02 & Foyer] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:30 worker-9 WARNING [Wollongong Campus/29-G09] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:30 worker-28 WARNING [Wollongong Campus/29-313] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:30 worker-2 WARNING [Wollongong Campus/40-122] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:31 worker-13 WARNING [Wollongong Campus/40-231] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:31 worker-11 WARNING [Wollongong Campus/29-G10] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:31 worker-1 WARNING [Wollongong Campus/40-126] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:31 worker-4 WARNING [Wollongong Campus/40-230] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:31 worker-8 WARNING [Wollongong Campus/40-123] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:31 worker-12 WARNING [Wollongong Campus/40-124] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:32 worker-15 WARNING [Wollongong Campus/40-233] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:32 worker-3 WARNING [Wollongong Campus/40-232] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:32 worker-25 WARNING [Wollongong Campus/19-2002] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:32 worker-22 WARNING [Wollongong Campus/40-131] all-weeks request errored (attempt 2/5) - requeuing, refreshing session state
2026-07-13 20:20:33 worker-18 WARNING [Wollongong Campus/19-2103] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:33 worker-31 WARNING [Wollongong Campus/19-2102] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:33 worker-0 WARNING [Wollongong Campus/19-2040] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:33 worker-16 WARNING [Wollongong Campus/19-2004] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:34 worker-20 WARNING [Wollongong Campus/19-1064] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:34 worker-29 WARNING [Wollongong Campus/19-1001] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:34 worker-2 WARNING [Wollongong Campus/19-1059] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:34 worker-7 WARNING [Wollongong Campus/19-1061] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:34 worker-10 WARNING [Wollongong Campus/19-2106] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:35 worker-30 WARNING [Wollongong Campus/19-2114] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:35 worker-5 WARNING [Wollongong Campus/19-1084] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:35 worker-21 WARNING [Wollongong Campus/19-2001] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:35 worker-19 INFO [Wollongong Campus/43-G01] 106 entries, 645 rows written
2026-07-13 20:20:35 worker-23 WARNING [Wollongong Campus/19-2003] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:35 worker-14 WARNING [Wollongong Campus/19-2110] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:36 worker-17 INFO [UOW Liverpool/LP_400-106] 114 entries, 942 rows written
2026-07-13 20:20:36 worker-24 WARNING [Wollongong Campus/19-2104] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:36 worker-13 WARNING [Wollongong Campus/19-2043] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:36 worker-26 WARNING [Wollongong Campus/19-1067] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:36 worker-27 INFO [Wollongong Campus/6-315] 127 entries, 1308 rows written
2026-07-13 20:20:36 worker-6 INFO [Sydney CBD Campus/390-237] 16 entries, 105 rows written
2026-07-13 20:20:36 worker-9 WARNING [Wollongong Campus/19-1056] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:37 worker-12 WARNING [Wollongong Campus/19-1004] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:37 worker-28 WARNING [Wollongong Campus/19-1083] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:37 worker-15 WARNING [Wollongong Campus/19-1003] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:37 worker-11 WARNING [Wollongong Campus/19-1002] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:37 worker-1 WARNING [Wollongong Campus/24-103] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:37 worker-19 WARNING [Wollongong Campus/24-102] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:37 worker-8 WARNING [Wollongong Campus/24-101] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:37 worker-4 WARNING [Wollongong Campus/24-G01] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:37 worker-0 WARNING [Wollongong Campus/25-129b] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:38 worker-6 WARNING [Wollongong Campus/25-129d] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:38 worker-31 WARNING [Wollongong Campus/19-1098] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:38 worker-17 WARNING [Wollongong Campus/24-202] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:38 worker-18 WARNING [Wollongong Campus/24-105] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:38 worker-22 WARNING [Wollongong Campus/24-G03] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:38 worker-3 WARNING [Wollongong Campus/24-G02] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:38 worker-25 WARNING [Wollongong Campus/25A-G04] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:38 worker-16 WARNING [Wollongong Campus/25A-G02] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
2026-07-13 20:20:38 worker-20 WARNING [Wollongong Campus/24-204] all-weeks request errored (attempt 3/5) - requeuing, refreshing session state
